,t,x,y,z,d,vx,vy,vz,v,e,ev
0,0.0,9.0,0.0,0.0,9.0,0.0,1.0471777735812497,0.0,1.0471777735812497,0.0,4.188711094324999
1,0.010101010101010102,8.999993784187764,0.0105775508333831,0.0,9.0,-0.0012307306812938455,1.0471770503523143,0.0,1.04717777358125,0.0,4.188711094324999
2,0.020202020202020204,8.999975136759637,0.021155087056083998,0.0,9.0,-0.002461459662589729,1.0471748806665067,0.0,1.0471777735812497,0.0,4.188711094324999
3,0.030303030303030304,8.99994405774138,0.03173259405744067,0.0,9.0,-0.003692185243892036,1.047171264526824,0.0,1.0471777735812495,0.0,4.188711094324999
4,0.04040404040404041,8.999900547175923,0.04231005722683146,0.0,9.0,-0.00492290572520985,1.0471662019382615,0.0,1.0471777735812497,0.0,4.188711094324999
5,0.05050505050505051,8.999844605123362,0.05288746195369527,0.0,9.0,-0.0061536194065592974,1.0471596929078117,0.0,1.04717777358125,0.0,4.188711094324999
6,0.06060606060606061,8.999776231660974,0.06346479362755168,0.0,9.0,-0.007384324587965897,1.0471517374444654,0.0,1.0471777735812497,0.0,4.188711094324999
7,0.07070707070707072,8.999695426883202,0.07404203763802127,0.0,9.0,-0.008615019569466913,1.0471423355592118,0.0,1.0471777735812497,0.0,4.188711094324999
8,0.08080808080808081,8.999602190901658,0.08461917937484557,0.0,9.0,-0.009845702651113689,1.0471314872650372,0.0,1.0471777735812497,0.0,4.188711094324999
9,0.09090909090909091,8.999496523845131,0.0951962042279075,0.0,9.0,-0.011076372132974016,1.0471191925769268,0.0,1.0471777735812497,0.0,4.188711094324999
10,0.10101010101010102,8.999378425859577,0.10577309758725142,0.0,9.0,-0.01230702631513447,1.0471054515118627,0.0,1.0471777735812497,0.0,4.188711094324999
11,0.11111111111111112,8.999247897108123,0.11634984484310325,0.0,9.0,-0.013537663497702749,1.0470902640888253,0.0,1.0471777735812497,0.0,4.188711094324999
12,0.12121212121212122,8.999104937771069,0.12692643138589077,0.0,9.0,-0.014768281980810042,1.0470736303287933,0.0,1.0471777735812497,0.0,4.188711094324999
13,0.13131313131313133,8.998949548045882,0.13750284260626378,0.0,9.0,-0.01599888006461337,1.0470555502547423,0.0,1.0471777735812497,0.0,4.188711094324999
14,0.14141414141414144,8.998781728147202,0.14807906389511416,0.0,9.0,-0.01722945604929792,1.0470360238916465,0.0,1.0471777735812497,0.0,4.188711094324999
15,0.15151515151515152,8.998601478306837,0.1586550806435962,0.0,9.0,-0.018460008235079414,1.0470150512664773,0.0,1.0471777735812497,0.0,4.188711094324999
16,0.16161616161616163,8.998408798773761,0.16923087824314678,0.0,9.0,-0.019690534922206446,1.046992632408204,0.0,1.0471777735812497,0.0,4.188711094324999
17,0.17171717171717174,8.998203689814126,0.1798064420855054,0.0,9.0,-0.02092103441096283,1.0469687673477936,0.0,1.0471777735812497,0.0,4.188711094324999
18,0.18181818181818182,8.997986151711244,0.1903817575627344,0.0,9.0,-0.02215150500166994,1.046943456118211,0.0,1.0471777735812497,0.0,4.188711094324999
19,0.19191919191919193,8.9977561847656,0.20095681006723934,0.0,9.0,-0.023381944994689086,1.0469166987544178,0.0,1.0471777735812497,0.0,4.188711094324999
20,0.20202020202020204,8.997513789294844,0.2115315849917889,0.0,9.0,-0.024612352690423826,1.0468884952933744,0.0,1.0471777735812497,0.0,4.188711094324999
21,0.21212121212121213,8.997258965633796,0.22210606772953523,0.0,9.0,-0.02584272638932233,1.0468588457740373,0.0,1.0471777735812497,0.0,4.188711094324999
22,0.22222222222222224,8.996991714134442,0.2326802436740341,0.0,9.0,-0.027073064391879745,1.0468277502373617,0.0,1.0471777735812497,0.0,4.188711094324999
23,0.23232323232323235,8.996712035165933,0.2432540982192649,0.0,9.0,-0.0283033649986405,1.0467952087262995,0.0,1.0471777735812497,0.0,4.188711094324999
24,0.24242424242424243,8.996419929114587,0.2538276167596512,0.0,9.0,-0.029533626510200698,1.0467612212857997,0.0,1.0471777735812497,0.0,4.188711094324999
25,0.25252525252525254,8.996115396383889,0.26440078469008055,0.0,9.0,-0.03076384722721044,1.0467257879628094,0.0,1.0471777735812497,0.0,4.188711094324999
26,0.26262626262626265,8.995798437394487,0.27497358740592476,0.0,9.0,-0.03199402545037617,1.0466889088062716,0.0,1.0471777735812495,0.0,4.188711094324999
27,0.27272727272727276,8.995469052584195,0.2855460103030602,0.0,9.0,-0.03322415948046303,1.046650583867128,0.0,1.0471777735812497,0.0,4.188711094324999
28,0.2828282828282829,8.995127242407989,0.29611803877788784,0.0,9.0,-0.0344542476182972,1.046610813198316,0.0,1.04717777358125,0.0,4.188711094324999
29,0.29292929292929293,8.994773007338006,0.3066896582273534,0.0,9.0,-0.03568428816476827,1.0465695968547706,0.0,1.0471777735812497,0.0,4.188711094324999
30,0.30303030303030304,8.99440634786355,0.3172608540489678,0.0,9.0,-0.03691427942083155,1.0465269348934236,0.0,1.0471777735812497,0.0,4.188711094324999
31,0.31313131313131315,8.994027264491084,0.32783161164082686,0.0,9.0,-0.038144219687510444,1.0464828273732036,0.0,1.04717777358125,0.0,4.188711094324999
32,0.32323232323232326,8.993635757744235,0.3384019164016318,0.0,9.0,-0.03937410726589878,1.0464372743550359,0.0,1.0471777735812497,0.0,4.188711094324999
