,t,x,y,z,d,vx,vy,vz,v,e,ev
0,0.0,-9.0,0.0,0.0,9.0,0.0,-1.0471777735812497,0.0,1.0471777735812497,0.0,3.5631304783407183
1,1.0101010101010102,-8.93791338629876,-1.0553218935573265,0.0,9.0,0.12278995898965668,-1.0399538044807095,0.0,1.0471777735812497,0.0,3.5631304783407183
2,2.0202020202020203,-8.752510155773017,-2.0960834842844855,0.0,9.0,0.24388578181260628,-1.0183815664632963,0.0,1.0471777735812497,0.0,3.5631304783407183
3,3.0303030303030303,-8.446348321478906,-3.1079253582173516,0.0,9.0,0.3616167063416394,-0.9827586922420009,0.0,1.0471777735812497,0.0,3.5631304783407183
4,4.040404040404041,-8.023652005979958,-4.076887107455122,0.0,9.0,0.47435839603632857,-0.9335766715125356,0.0,1.0471777735812497,0.0,3.5631304783407183
5,5.050505050505051,-7.490253161021354,-4.989599942260865,0.0,9.0,0.5805553509553183,-0.8715140698575843,0.0,1.0471777735812497,0.0,3.5631304783407183
6,6.0606060606060606,-6.853511103944344,-5.833471140591302,0.0,9.0,0.6787423690283193,-0.7974271665603123,0.0,1.0471777735812497,0.0,3.5631304783407183
7,7.070707070707071,-6.122210980998947,-6.596857790201022,0.0,9.0,0.7675647614860922,-0.7123381404974618,0.0,1.0471777735812497,0.0,3.5631304783407183
8,8.080808080808081,-5.306442558459156,-7.269227426196916,0.0,9.0,0.8457970435356273,-0.617420967111561,0.0,1.0471777735812497,0.0,3.5631304783407183
9,9.090909090909092,-4.417461013862728,-7.841303347722422,0.0,9.0,0.9123598424047964,-0.5139852210420824,0.0,1.0471777735812497,0.0,3.5631304783407183
10,10.101010101010102,-3.467531648042307,-8.305192608833645,0.0,9.0,0.9663347894757631,-0.40345800789105163,0.0,1.0471777735812497,0.0,3.5631304783407183
11,11.111111111111112,-2.4697606604599223,-8.654494917673969,0.0,9.0,1.0069771910400076,-0.2873642744109976,0.0,1.0471777735812497,0.0,3.5631304783407183
12,12.121212121212121,-1.4379143226418731,-8.884390941462524,0.0,9.0,1.033726302856239,-0.1673057687760786,0.0,1.0471777735812497,0.0,3.5631304783407183
13,13.131313131313131,-0.38622904458263396,-8.991708798950329,0.0,9.0,1.04621306675286,-0.04493894122205062,0.0,1.0471777735812497,0.0,3.5631304783407183
14,14.141414141414142,0.6707850453635379,-8.97496782294603,0.0,9.0,1.044265202532887,0.07804791003948751,0.0,1.0471777735812497,0.0,3.5631304783407183
15,15.151515151515152,1.7185442970901414,-8.834398989118554,0.0,9.0,1.0279095849281792,0.19995793231417874,0.0,1.0471777735812497,0.0,3.5631304783407183
16,16.161616161616163,2.7425927497274323,-8.571941729219962,0.0,9.0,0.9973718728080855,0.31910912994440566,0.0,1.04717777358125,0.0,3.5631304783407183
17,17.171717171717173,3.7288015808998116,-8.191217172696561,0.0,8.999999999999998,0.9530733957583206,0.4338575708458789,0.0,1.0471777735812497,0.0,3.5631304783407187
18,18.181818181818183,4.663564042445096,-7.697478185874458,0.0,9.0,0.8956253409860282,0.5426200678801366,0.0,1.0471777735812497,0.0,3.5631304783407183
19,19.191919191919194,5.533983193062763,-7.097536898030108,0.0,9.0,0.8258203207544377,0.6438960221275023,0.0,1.0471777735812497,0.0,3.5631304783407183
