,d,v,x,y
star1,8.999999999999998,1.04717777358125,5.372840787173731,-7.2202895977711545
star2,8.999999999999998,1.04717777358125,-5.372840787173731,7.2202895977711545
asteroid1,128.17301296534632,0.90131279432178,-13.615262760760542,55.06104091553586
asteroid2,50.58559467578406,0.7890404447568669,0.31970670977144666,50.276503916711135
