,t,x,y,z,d,vx,vy,vz,v,e,ev
0,0.0,-5.936299631684859,3.137106543198664,7.581583377834712,10.127265045192669,1.4919408047480454,2.235043533233986,-0.8210227304717544,2.8098728235054695,0.0,4.720450822158735
1,1.0101010101010102,-4.457802781607967,5.269438220165459,6.527516388107938,9.499866051311985,1.4413000769186552,1.9745755673937462,-1.2338247455895057,2.7383604740616354,0.0,3.9040936789924596
2,2.0202020202020203,-3.004199372090447,7.117455626111162,5.143610813121269,9.281170220063206,1.4493891626630298,1.6846236152810832,-1.4857645537556268,2.6732343666810063,0.0,3.572670358730869
3,3.0303030303030303,-1.5021309775779712,8.673446724524027,3.5559572244887505,9.493677229574937,1.539315561051098,1.3949284565920332,-1.6473925805878067,2.6512676421063266,0.0,3.407916949492372
4,4.040404040404041,0.13763593568390814,9.924851927835292,1.8317087552892741,10.093403113145282,1.7250278855788685,1.0720428852753794,-1.7595432308578491,2.687189895625529,0.0,3.3091246519083195
5,5.050505050505051,2.022694551408034,10.79937168036427,0.019742204017143994,10.98717942392719,2.028936185703792,0.6275731150862661,-1.8138593045685205,2.7929403210965913,0.0,3.2285262239571173
6,6.0606060606060606,4.274300198119367,11.089969509365629,-1.775646842844948,12.017070675202332,2.435687290217071,-0.12566134305350618,-1.6889497881628461,2.966633569519214,0.0,3.143158912704577
7,7.070707070707071,6.863890542218863,10.379082892675303,-3.20808841280026,12.850299075621935,2.5773651663155435,-1.3328761274102303,-1.0239812953876244,3.07699653312456,1.0,3.0618510665044445
8,8.080808080808081,9.154784990243853,8.51952195328269,-3.687417162016245,13.03799784693922,1.836798369724795,-2.190135685850247,0.05193399964552916,2.8588843477443393,0.0,3.0168241914493192
9,9.090909090909092,10.535670876321582,6.23619186239454,-3.2763492188011867,12.673788461320703,0.9426169724717212,-2.2526162370449785,0.6715083483453252,2.5325343294983975,0.0,3.0028266521056755
10,10.101010101010102,11.163199646667445,4.033450837681449,-2.4575756813719734,12.121280057857762,0.34291455479635047,-2.103028463390042,0.9112966404896676,2.317494482558182,0.0,3.000695142805024
11,11.111111111111112,11.291280247486986,1.9811016720132437,-1.483654229355512,11.559368639092186,-0.06829980928542785,-1.9679404745200748,1.002584196007669,2.209667315522196,0.0,3.01141315845873
12,12.121212121212121,11.05295719693418,0.04101632954208638,-0.45171532370842893,11.062259799436154,-0.39579441205995486,-1.882104049415678,1.033972595492431,2.183590666236264,0.0,3.0456609242561186
13,13.131313131313131,10.497660447444483,-1.83908528192078,0.5941757259762037,10.674087986210218,-0.7053862534700474,-1.8497878284643785,1.0317988337074244,2.232463574206637,0.0,3.1190067417582026
14,14.141414141414142,9.613907075347234,-3.716597228417042,1.6202942371418843,10.433870692442188,-1.05779548157387,-1.879371326658971,0.9913658565132057,2.3735572724849425,0.0,3.256704129643895
15,15.151515151515152,8.313280811502475,-5.664276571890859,2.566834232414516,10.381873863155048,-1.5557291125905597,-1.9941006700851454,0.8559590557004422,2.670092968274968,0.0,3.508633598600718
16,16.161616161616163,6.3369316723695714,-7.780214005933939,3.2243378903934583,10.539676837068496,-2.464481745815041,-2.200882426352872,0.3081411136295252,3.3185094057412736,0.0,3.9448313664272514
17,17.171717171717173,3.1858082368251104,-9.849336224113078,2.477551532203548,10.64410915822329,-3.4840941285410465,-1.4304216709910984,-2.30257201159235,4.414391908512836,1.0,3.9453354695471736
18,18.181818181818183,0.5721473544777987,-10.115832796466728,-0.798238339345403,10.163395604211653,-1.6560227041033693,0.5706075915248557,-3.487897934300426,3.903003487073617,1.0,3.318271781835803
19,19.191919191919194,-0.5856754028194994,-9.212446568284369,-4.122855743264756,10.10990241944666,-0.7864841281689338,1.113616907093325,-3.084810488209393,3.3726481654320875,1.0,3.0109714640894465
20,20.202020202020204,-1.186073126161203,-7.961959098661769,-7.056139373659784,10.704609521597536,-0.4482122075078278,1.3412397772334113,-2.737620483274188,3.0812958691814343,1.0,2.828699529342112
21,21.212121212121215,-1.5499822549505011,-6.528226365633829,-9.67494244403032,11.773898919513345,-0.2909530859011095,1.4892881649029168,-2.4548984230869735,2.8860282749810655,1.0,2.698011078785634
22,22.222222222222225,-1.8000736454387212,-4.967079236240965,-12.02598392212291,13.135312351187462,-0.21320680347998539,1.5956428220379324,-2.203968702153168,2.729287672020311,1.0,2.5942793367599104
23,23.232323232323235,-1.9936986787254234,-3.3166032265158973,-14.133972353711503,14.654141594756352,-0.17464346592820076,1.6666281952918651,-1.9728993633967464,2.5885288832896034,1.0,2.5071368371672835
24,24.242424242424242,-2.159183304331285,-1.6109742293098375,-16.01800117583854,16.24295761794533,-0.15506360921372617,1.7055732232834842,-1.760801410766009,2.456307462643789,1.0,2.4315099037478776
25,25.252525252525253,-2.309608456025269,0.12008639826852535,-17.69820741177108,17.848676633108163,-0.14352543847983518,1.7180942646881154,-1.5696224927048155,2.331557896225162,0.0,2.3646223422837704
26,26.262626262626263,-2.4499061999571987,1.853384516200228,-19.196298848561778,19.440549478776923,-0.13438240070865837,1.711175495707479,-1.4001842890261607,2.2151063744131236,0.0,2.3048156123461063
27,27.272727272727273,-2.5810207848165105,3.5726756270776994,-20.53383390696909,21.001524095811792,-0.12509323110644247,1.6913422459429204,-1.2514086528388537,2.1076789427661526,0.0,2.251022311155575
28,28.282828282828284,-2.7022709096488087,5.267620089749575,-21.730569352354227,22.522604952725704,-0.1147930009842616,1.663681615224612,-1.1209505078938615,2.009364076283552,0.0,2.2025013307349797
